Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Egypt, Arab Rep.",EGY,1962,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.91581323481648
"Egypt, Arab Rep.",EGY,1961,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.94452900829359
"Egypt, Arab Rep.",EGY,1960,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.98789592541409
"Egypt, Arab Rep.",EGY,2020,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.00372834293003
"Egypt, Arab Rep.",EGY,2019,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.95212798539759
"Egypt, Arab Rep.",EGY,2018,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.8850609551225
"Egypt, Arab Rep.",EGY,2017,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.80417824483144
"Egypt, Arab Rep.",EGY,2016,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.7151800647688
"Egypt, Arab Rep.",EGY,2015,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.62498465784194
"Egypt, Arab Rep.",EGY,2014,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.50043840795022
"Egypt, Arab Rep.",EGY,2013,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.36519856973641
"Egypt, Arab Rep.",EGY,2012,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.22832710230786
"Egypt, Arab Rep.",EGY,2011,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.10214540191288
"Egypt, Arab Rep.",EGY,2010,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.99617712388252
"Egypt, Arab Rep.",EGY,2009,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.90836138904477
"Egypt, Arab Rep.",EGY,2008,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.84641235615197
"Egypt, Arab Rep.",EGY,2007,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.80945244150836
"Egypt, Arab Rep.",EGY,2006,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.78737923932569
"Egypt, Arab Rep.",EGY,2005,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.77153037754978
"Egypt, Arab Rep.",EGY,2004,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.77786950747809
"Egypt, Arab Rep.",EGY,2003,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.78998403681858
"Egypt, Arab Rep.",EGY,2002,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.80562451037757
"Egypt, Arab Rep.",EGY,2001,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.82298765244491
"Egypt, Arab Rep.",EGY,2000,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.84028639880424
"Egypt, Arab Rep.",EGY,1999,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.84016480569383
"Egypt, Arab Rep.",EGY,1998,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.83398470377173
"Egypt, Arab Rep.",EGY,1997,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.82096074225814
"Egypt, Arab Rep.",EGY,1996,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.7929731475286
"Egypt, Arab Rep.",EGY,1995,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.74305658099783
"Egypt, Arab Rep.",EGY,1994,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.6646296861179
"Egypt, Arab Rep.",EGY,1993,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.5611176736619
"Egypt, Arab Rep.",EGY,1992,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.45833880853639
"Egypt, Arab Rep.",EGY,1991,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.39504621076187
"Egypt, Arab Rep.",EGY,1990,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.39356141631653
"Egypt, Arab Rep.",EGY,1989,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.40973643425272
"Egypt, Arab Rep.",EGY,1988,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.49557729966384
"Egypt, Arab Rep.",EGY,1987,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.61443886728784
"Egypt, Arab Rep.",EGY,1986,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.69240836765043
"Egypt, Arab Rep.",EGY,1985,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.67618207869503
"Egypt, Arab Rep.",EGY,1984,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.53134378592738
"Egypt, Arab Rep.",EGY,1983,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.2628865758309
"Egypt, Arab Rep.",EGY,1982,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.93721366295036
"Egypt, Arab Rep.",EGY,1981,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.66580042247462
"Egypt, Arab Rep.",EGY,1980,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.52333541998166
"Egypt, Arab Rep.",EGY,1979,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.47326247277854
"Egypt, Arab Rep.",EGY,1978,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.54218904394573
"Egypt, Arab Rep.",EGY,1977,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.69990971636053
"Egypt, Arab Rep.",EGY,1976,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,4.87731737354951
"Egypt, Arab Rep.",EGY,1975,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.0256829050358
"Egypt, Arab Rep.",EGY,1974,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.16066222964498
"Egypt, Arab Rep.",EGY,1973,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.26878193231329
"Egypt, Arab Rep.",EGY,1972,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.35836248823129
"Egypt, Arab Rep.",EGY,1971,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.4398070419729
"Egypt, Arab Rep.",EGY,1970,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.51381887246726
"Egypt, Arab Rep.",EGY,1969,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.5927629847252
"Egypt, Arab Rep.",EGY,1968,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.63900654994209
"Egypt, Arab Rep.",EGY,1967,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.66081297138734
"Egypt, Arab Rep.",EGY,1966,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.6738875712066
"Egypt, Arab Rep.",EGY,1965,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.69131205337154
"Egypt, Arab Rep.",EGY,1964,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.6978512673653
"Egypt, Arab Rep.",EGY,1963,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.70661751730145
"Egypt, Arab Rep.",EGY,1962,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.72114776362796
"Egypt, Arab Rep.",EGY,1961,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.74784479787117
"Egypt, Arab Rep.",EGY,1960,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.79066995797312
"Egypt, Arab Rep.",EGY,2020,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.8843281108114
"Egypt, Arab Rep.",EGY,2019,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.79741336220329
"Egypt, Arab Rep.",EGY,2018,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.70122962092028
"Egypt, Arab Rep.",EGY,2017,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.60638977890266
"Egypt, Arab Rep.",EGY,2016,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.53142400071443
"Egypt, Arab Rep.",EGY,2015,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.48935610993851
"Egypt, Arab Rep.",EGY,2014,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.44761675053453
"Egypt, Arab Rep.",EGY,2013,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.43136233811668
"Egypt, Arab Rep.",EGY,2012,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.43234232976882
"Egypt, Arab Rep.",EGY,2011,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.43354555999879
"Egypt, Arab Rep.",EGY,2010,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.42310511159754
"Egypt, Arab Rep.",EGY,2009,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.40887155437219
"Egypt, Arab Rep.",EGY,2008,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.38512342804881
"Egypt, Arab Rep.",EGY,2007,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.35474909457762
"Egypt, Arab Rep.",EGY,2006,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.32275744228867
"Egypt, Arab Rep.",EGY,2005,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.29210600420013
"Egypt, Arab Rep.",EGY,2004,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.26094670732912
"Egypt, Arab Rep.",EGY,2003,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.23079381351858
"Egypt, Arab Rep.",EGY,2002,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.19688230247006
"Egypt, Arab Rep.",EGY,2001,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.15274764645488
"Egypt, Arab Rep.",EGY,2000,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.09554436413277
"Egypt, Arab Rep.",EGY,1999,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.00825651824737
"Egypt, Arab Rep.",EGY,1998,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.89691126988401
"Egypt, Arab Rep.",EGY,1997,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.78191489213111
"Egypt, Arab Rep.",EGY,1996,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.69699071140672
"Egypt, Arab Rep.",EGY,1995,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.66414909228043
"Egypt, Arab Rep.",EGY,1994,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.69081516031495
"Egypt, Arab Rep.",EGY,1993,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.78584854360525
"Egypt, Arab Rep.",EGY,1992,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.91242561228896
"Egypt, Arab Rep.",EGY,1991,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.00537137261654
"Egypt, Arab Rep.",EGY,1990,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.02163033943617
"Egypt, Arab Rep.",EGY,1989,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.92164597464945
"Egypt, Arab Rep.",EGY,1988,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.72486560772676
"Egypt, Arab Rep.",EGY,1987,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.46885085344677
"Egypt, Arab Rep.",EGY,1986,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.23511282720203
"Egypt, Arab Rep.",EGY,1985,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.08734543683033
"Egypt, Arab Rep.",EGY,1984,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.02985721915204
"Egypt, Arab Rep.",EGY,1983,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.07037473311053
"Egypt, Arab Rep.",EGY,1982,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.18741190664676
"Egypt, Arab Rep.",EGY,1981,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.3345433288897
"Egypt, Arab Rep.",EGY,1980,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.47893235973273
"Egypt, Arab Rep.",EGY,1979,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.58430925069565
"Egypt, Arab Rep.",EGY,1978,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.68582491739776
"Egypt, Arab Rep.",EGY,1977,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.7804406003315
"Egypt, Arab Rep.",EGY,1976,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.8658902723683
"Egypt, Arab Rep.",EGY,1975,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.94097752501278
"Egypt, Arab Rep.",EGY,1974,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.98969762024575
"Egypt, Arab Rep.",EGY,1973,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.01187178146022
"Egypt, Arab Rep.",EGY,1972,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.01526584777545
"Egypt, Arab Rep.",EGY,1971,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.01645175372721
"Egypt, Arab Rep.",EGY,1970,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.02800940915006
"Egypt, Arab Rep.",EGY,1969,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.04969680487921
"Egypt, Arab Rep.",EGY,1968,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.07544421240738
"Egypt, Arab Rep.",EGY,1967,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.10307046777501
"Egypt, Arab Rep.",EGY,1966,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.12620004801365
"Egypt, Arab Rep.",EGY,1965,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.14264736914151
"Egypt, Arab Rep.",EGY,1964,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.14349436853184
"Egypt, Arab Rep.",EGY,1963,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.13645754203618
"Egypt, Arab Rep.",EGY,1962,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.12745776638677
"Egypt, Arab Rep.",EGY,1961,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.1294994971677
"Egypt, Arab Rep.",EGY,1960,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.15215477462576
"Egypt, Arab Rep.",EGY,2020,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.92071479524673
"Egypt, Arab Rep.",EGY,2019,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.79725222676385
"Egypt, Arab Rep.",EGY,2018,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.65083991518469
"Egypt, Arab Rep.",EGY,2017,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.49998230252828
"Egypt, Arab Rep.",EGY,2016,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.37649144339057
"Egypt, Arab Rep.",EGY,2015,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.30264153967584
"Egypt, Arab Rep.",EGY,2014,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.24011730793622
"Egypt, Arab Rep.",EGY,2013,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.21871299511709
"Egypt, Arab Rep.",EGY,2012,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.22912188924567
"Egypt, Arab Rep.",EGY,2011,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.25202372096501
"Egypt, Arab Rep.",EGY,2010,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.27439218374682
"Egypt, Arab Rep.",EGY,2009,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.28235143529201
"Egypt, Arab Rep.",EGY,2008,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.29355425639757
"Egypt, Arab Rep.",EGY,2007,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.30448942643951
"Egypt, Arab Rep.",EGY,2006,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.3104613830324
"Egypt, Arab Rep.",EGY,2005,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.30915772308641
"Egypt, Arab Rep.",EGY,2004,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.30171375269297
"Egypt, Arab Rep.",EGY,2003,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.28172603976601
"Egypt, Arab Rep.",EGY,2002,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.25046313665496
"Egypt, Arab Rep.",EGY,2001,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.21278337646291
"Egypt, Arab Rep.",EGY,2000,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.17357594238962
"Egypt, Arab Rep.",EGY,1999,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.10668907725625
"Egypt, Arab Rep.",EGY,1998,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.02382590540991
"Egypt, Arab Rep.",EGY,1997,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.93830746149216
"Egypt, Arab Rep.",EGY,1996,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.87339824341333
"Egypt, Arab Rep.",EGY,1995,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.84577109197377
"Egypt, Arab Rep.",EGY,1994,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.85762865656238
"Egypt, Arab Rep.",EGY,1993,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.92406146184943
"Egypt, Arab Rep.",EGY,1992,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.01054882531601
"Egypt, Arab Rep.",EGY,1991,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.060216395651
"Egypt, Arab Rep.",EGY,1990,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.03779331458026
"Egypt, Arab Rep.",EGY,1989,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.91020640684924
"Egypt, Arab Rep.",EGY,1988,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.68582332107113
"Egypt, Arab Rep.",EGY,1987,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.40545487099958
"Egypt, Arab Rep.",EGY,1986,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.15653637535389
"Egypt, Arab Rep.",EGY,1985,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.00787977801439
"Egypt, Arab Rep.",EGY,1984,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,3.95565324737513
"Egypt, Arab Rep.",EGY,1983,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.02200352522822
"Egypt, Arab Rep.",EGY,1982,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.17819036290264
"Egypt, Arab Rep.",EGY,1981,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.36343536359427
"Egypt, Arab Rep.",EGY,1980,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.53453737873982
"Egypt, Arab Rep.",EGY,1979,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.64097124080782
"Egypt, Arab Rep.",EGY,1978,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.72981224854203
"Egypt, Arab Rep.",EGY,1977,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.80175299101276
"Egypt, Arab Rep.",EGY,1976,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.86296194002543
"Egypt, Arab Rep.",EGY,1975,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.91801474532698
"Egypt, Arab Rep.",EGY,1974,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.94510894806348
"Egypt, Arab Rep.",EGY,1973,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.93856166417336
"Egypt, Arab Rep.",EGY,1972,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.90414157749808
"Egypt, Arab Rep.",EGY,1971,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.86135576195596
"Egypt, Arab Rep.",EGY,1970,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.82895597282225
"Egypt, Arab Rep.",EGY,1969,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.83496694130525
"Egypt, Arab Rep.",EGY,1968,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.85095084561319
"Egypt, Arab Rep.",EGY,1967,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.87404747262594
"Egypt, Arab Rep.",EGY,1966,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.89594707663831
"Egypt, Arab Rep.",EGY,1965,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.9133925159428
"Egypt, Arab Rep.",EGY,1964,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.91560818143893
"Egypt, Arab Rep.",EGY,1963,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.9137137767697
"Egypt, Arab Rep.",EGY,1962,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.91247641794634
"Egypt, Arab Rep.",EGY,1961,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.92342899753658
"Egypt, Arab Rep.",EGY,1960,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.95506185958814
"Egypt, Arab Rep.",EGY,2020,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.90082456704211
"Egypt, Arab Rep.",EGY,2019,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.85230213333096
"Egypt, Arab Rep.",EGY,2018,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.81764599181173
"Egypt, Arab Rep.",EGY,2017,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.79637343218155
"Egypt, Arab Rep.",EGY,2016,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.78889608798248
"Egypt, Arab Rep.",EGY,2015,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.7956986035018
"Egypt, Arab Rep.",EGY,2014,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.78279539139944
"Egypt, Arab Rep.",EGY,2013,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.7739195455343
"Egypt, Arab Rep.",EGY,2012,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.76672637345434
"Egypt, Arab Rep.",EGY,2011,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.75742066055974
"Egypt, Arab Rep.",EGY,2010,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.74288331512149
"Egypt, Arab Rep.",EGY,2009,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.72402157422862
"Egypt, Arab Rep.",EGY,2008,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.70408904958922
"Egypt, Arab Rep.",EGY,2007,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.67895626970393
"Egypt, Arab Rep.",EGY,2006,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.63946344021004
"Egypt, Arab Rep.",EGY,2005,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.57949351774655
"Egypt, Arab Rep.",EGY,2004,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.4920752382987
"Egypt, Arab Rep.",EGY,2003,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.3766678481889
"Egypt, Arab Rep.",EGY,2002,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.25590259594081
"Egypt, Arab Rep.",EGY,2001,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.16873180958661
"Egypt, Arab Rep.",EGY,2000,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.14000856671327
"Egypt, Arab Rep.",EGY,1999,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.15170090717913
"Egypt, Arab Rep.",EGY,1998,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.23247112554588
"Egypt, Arab Rep.",EGY,1997,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.34701137962606
"Egypt, Arab Rep.",EGY,1996,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.42766721024618
"Egypt, Arab Rep.",EGY,1995,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.42735254303343
"Egypt, Arab Rep.",EGY,1994,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.34647769351249
"Egypt, Arab Rep.",EGY,1993,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.17698611484276
"Egypt, Arab Rep.",EGY,1992,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.95950920527296
"Egypt, Arab Rep.",EGY,1991,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.76887898030161
"Egypt, Arab Rep.",EGY,1990,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.65614287818684
"Egypt, Arab Rep.",EGY,1989,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.57397955375287
"Egypt, Arab Rep.",EGY,1988,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.57508135645833
"Egypt, Arab Rep.",EGY,1987,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.64564972691544
"Egypt, Arab Rep.",EGY,1986,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.74781761329385
